study_code,timestamp_ms,platform,event_type,details_code,affected_session_id
P-26Y,1778398332000,,SERVICE_STARTED,service_connected,
P-26Y,1778398334300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-02Y,1778398443000,,SERVICE_STARTED,service_connected,
P-02Y,1778398445300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-18Y,1778398543521,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-18Y,1778398573517,INSTAGRAM,SESSION_FINALIZED,session_saved,88
P-03X,1778399057000,,SERVICE_STARTED,service_connected,
P-03X,1778399059300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-24Y,1778399134000,,SERVICE_STARTED,service_connected,
P-24Y,1778399136300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-13X,1778399569000,,SERVICE_STARTED,service_connected,
P-13X,1778399571300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-07X,1778399573000,,SERVICE_STARTED,service_connected,
P-07X,1778399575300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-06Y,1778399580947,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-06Y,1778399610943,TIKTOK,SESSION_FINALIZED,session_saved,84
P-07X,1778399660465,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-07X,1778399690461,INSTAGRAM,SESSION_FINALIZED,session_saved,87
P-26Y,1778399746033,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-26Y,1778399776011,FACEBOOK,HIGH_OOV,sentiment_unreliable,90
P-26Y,1778399776029,FACEBOOK,SESSION_FINALIZED,session_saved,90
P-24Y,1778399845228,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-24Y,1778399875224,INSTAGRAM,SESSION_FINALIZED,session_saved,93
P-33X,1778399943000,,SERVICE_STARTED,service_connected,
P-33X,1778399945300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-05X,1778399954066,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-05X,1778399984062,TIKTOK,SESSION_FINALIZED,session_saved,89
P-23X,1778400077000,,SERVICE_STARTED,service_connected,
P-23X,1778400079300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-05X,1778400234000,,SERVICE_STARTED,service_connected,
P-05X,1778400236300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-33X,1778400357514,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-33X,1778400387510,TIKTOK,SESSION_FINALIZED,session_saved,96
P-02Y,1778400735483,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-02Y,1778400765479,INSTAGRAM,SESSION_FINALIZED,session_saved,91
P-08Y,1778400876000,,SERVICE_STARTED,service_connected,
P-08Y,1778400878300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-23X,1778401406007,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-23X,1778401436003,TIKTOK,SESSION_FINALIZED,session_saved,97
P-01X,1778401765000,,SERVICE_STARTED,service_connected,
P-01X,1778401767300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-05X,1778401782681,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-05X,1778401812677,TIKTOK,SESSION_FINALIZED,session_saved,98
P-13X,1778401900724,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-13X,1778401930702,INSTAGRAM,HIGH_OOV,sentiment_unreliable,94
P-13X,1778401930720,INSTAGRAM,SESSION_FINALIZED,session_saved,94
P-07X,1778402076942,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-07X,1778402106938,FACEBOOK,SESSION_FINALIZED,session_saved,95
P-03X,1778402702185,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-03X,1778402732163,INSTAGRAM,HIGH_OOV,sentiment_unreliable,92
P-03X,1778402732181,INSTAGRAM,SESSION_FINALIZED,session_saved,92
P-33X,1778402830000,,SERVICE_STARTED,service_connected,
P-33X,1778402832300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-19X,1778402942000,,SERVICE_STARTED,service_connected,
P-19X,1778402944300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-29X,1778402961000,,SERVICE_STARTED,service_connected,
P-29X,1778402963300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-29X,1778403281675,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-29X,1778403311671,INSTAGRAM,SESSION_FINALIZED,session_saved,103
P-01X,1778403373909,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-01X,1778403403905,TIKTOK,SESSION_FINALIZED,session_saved,100
P-19X,1778403515541,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-19X,1778403545537,TIKTOK,SESSION_FINALIZED,session_saved,102
P-06Y,1778403625000,,SERVICE_STARTED,service_connected,
P-06Y,1778403627300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-33X,1778403743465,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-33X,1778403773461,INSTAGRAM,SESSION_FINALIZED,session_saved,101
P-49X,1778404468000,,SERVICE_STARTED,service_connected,
P-49X,1778404470300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-49X,1778404751657,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-49X,1778404781653,FACEBOOK,SESSION_FINALIZED,session_saved,105
P-08Y,1778404849022,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1778404879018,FACEBOOK,SESSION_FINALIZED,session_saved,99
P-06Y,1778405054918,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-06Y,1778405084914,INSTAGRAM,SESSION_FINALIZED,session_saved,104
P-06Y,1778405320000,,SERVICE_STARTED,service_connected,
P-06Y,1778405322300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-13X,1778405392000,,SERVICE_STARTED,service_connected,
P-13X,1778405394300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-35X,1778405666000,,SERVICE_STARTED,service_connected,
P-35X,1778405668300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-01X,1778405856000,,SERVICE_STARTED,service_connected,
P-01X,1778405858300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-13X,1778406421973,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-13X,1778406451969,INSTAGRAM,SESSION_FINALIZED,session_saved,107
P-16Y,1778406716000,,SERVICE_STARTED,service_connected,
P-16Y,1778406718300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-35X,1778406866306,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-35X,1778406896284,INSTAGRAM,HIGH_OOV,sentiment_unreliable,108
P-35X,1778406896302,INSTAGRAM,SESSION_FINALIZED,session_saved,108
P-22Y,1778406897000,,SERVICE_STARTED,service_connected,
P-22Y,1778406899300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-22Y,1778407311631,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-22Y,1778407341627,TIKTOK,SESSION_FINALIZED,session_saved,111
P-12Y,1778407414000,,SERVICE_STARTED,service_connected,
P-12Y,1778407416300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-08Y,1778408128000,,SERVICE_STARTED,service_connected,
P-08Y,1778408130300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-16Y,1778408164749,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-16Y,1778408194745,TIKTOK,SESSION_FINALIZED,session_saved,110
P-01X,1778408325442,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-01X,1778408355438,INSTAGRAM,SESSION_FINALIZED,session_saved,109
P-03X,1778408455000,,SERVICE_STARTED,service_connected,
P-03X,1778408457300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-12Y,1778408672487,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-12Y,1778408702483,INSTAGRAM,SESSION_FINALIZED,session_saved,112
P-06Y,1778409193651,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-06Y,1778409223629,TIKTOK,HIGH_OOV,sentiment_unreliable,106
P-06Y,1778409223647,TIKTOK,SESSION_FINALIZED,session_saved,106
P-04Y,1778409300000,,SERVICE_STARTED,service_connected,
P-04Y,1778409302300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-12Y,1778409417000,,SERVICE_STARTED,service_connected,
P-12Y,1778409419300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-08Y,1778409969052,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1778409999048,FACEBOOK,SESSION_FINALIZED,session_saved,113
P-25X,1778410102000,,SERVICE_STARTED,service_connected,
P-25X,1778410104300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-12Y,1778410514989,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-12Y,1778410544985,FACEBOOK,SESSION_FINALIZED,session_saved,116
P-02Y,1778410603000,,SERVICE_STARTED,service_connected,
P-02Y,1778410605300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-25X,1778410972377,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-25X,1778411002373,INSTAGRAM,SESSION_FINALIZED,session_saved,117
P-14Y,1778411024000,,SERVICE_STARTED,service_connected,
P-14Y,1778411026300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-03X,1778411272453,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-03X,1778411302449,INSTAGRAM,SESSION_FINALIZED,session_saved,114
P-05X,1778411558000,,SERVICE_STARTED,service_connected,
P-05X,1778411560300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-12Y,1778412235000,,SERVICE_STARTED,service_connected,
P-12Y,1778412237300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-01X,1778412274000,,SERVICE_STARTED,service_connected,
P-01X,1778412276300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-04Y,1778412285281,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-04Y,1778412315277,FACEBOOK,SESSION_FINALIZED,session_saved,115
P-14Y,1778412380647,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-14Y,1778412410643,INSTAGRAM,SESSION_FINALIZED,session_saved,119
P-14Y,1778412543000,,SERVICE_STARTED,service_connected,
P-14Y,1778412545300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-26Y,1778413167000,,SERVICE_STARTED,service_connected,
P-26Y,1778413169300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-10Y,1778413200000,,SERVICE_STARTED,service_connected,
P-10Y,1778413202300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-02Y,1778413590011,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-02Y,1778413620007,FACEBOOK,SESSION_FINALIZED,session_saved,118
P-12Y,1778413693740,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1778413711000,,SERVICE_STARTED,service_connected,
P-08Y,1778413713300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-12Y,1778413723736,TIKTOK,SESSION_FINALIZED,session_saved,121
P-05X,1778413743136,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-05X,1778413773132,TIKTOK,SESSION_FINALIZED,session_saved,120
P-27X,1778413835000,,SERVICE_STARTED,service_connected,
P-27X,1778413837300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-02Y,1778413857000,,SERVICE_STARTED,service_connected,
P-02Y,1778413859300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-26Y,1778414026325,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-26Y,1778414056303,FACEBOOK,HIGH_OOV,sentiment_unreliable,124
P-26Y,1778414056321,FACEBOOK,SESSION_FINALIZED,session_saved,124
P-14Y,1778414163181,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-14Y,1778414193177,TIKTOK,SESSION_FINALIZED,session_saved,123
P-01X,1778414385199,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-01X,1778414415195,FACEBOOK,SESSION_FINALIZED,session_saved,122
P-27X,1778415053564,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-27X,1778415083560,INSTAGRAM,SESSION_FINALIZED,session_saved,127
P-10Y,1778415171607,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-10Y,1778415201603,TIKTOK,SESSION_FINALIZED,session_saved,125
P-02Y,1778415889975,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-02Y,1778415919953,TIKTOK,HIGH_OOV,sentiment_unreliable,128
P-02Y,1778415919971,TIKTOK,SESSION_FINALIZED,session_saved,128
P-12Y,1778416607000,,SERVICE_STARTED,service_connected,
P-12Y,1778416609300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-01X,1778417111000,,SERVICE_STARTED,service_connected,
P-01X,1778417113300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-08Y,1778417383617,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1778417413595,TIKTOK,HIGH_OOV,sentiment_unreliable,126
P-08Y,1778417413613,TIKTOK,SESSION_FINALIZED,session_saved,126
P-29X,1778417538000,,SERVICE_STARTED,service_connected,
P-29X,1778417540300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-40Y,1778417660000,,SERVICE_STARTED,service_connected,
P-40Y,1778417662300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-40Y,1778417790047,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-40Y,1778417820043,FACEBOOK,SESSION_FINALIZED,session_saved,132
P-08Y,1778417951000,,SERVICE_STARTED,service_connected,
P-08Y,1778417953300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-12Y,1778417966213,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-12Y,1778417996209,TIKTOK,SESSION_FINALIZED,session_saved,129
P-29X,1778418023895,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-29X,1778418053873,INSTAGRAM,HIGH_OOV,sentiment_unreliable,131
P-29X,1778418053891,INSTAGRAM,SESSION_FINALIZED,session_saved,131
P-09X,1778418135000,,SERVICE_STARTED,service_connected,
P-09X,1778418137300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-25X,1778418336000,,SERVICE_STARTED,service_connected,
P-11X,1778418338000,,SERVICE_STARTED,service_connected,
P-25X,1778418338300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-11X,1778418340300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-39X,1778418742000,,SERVICE_STARTED,service_connected,
P-39X,1778418744300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-17X,1778418801000,,SERVICE_STARTED,service_connected,
P-17X,1778418803300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-39X,1778418895096,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-39X,1778418925092,INSTAGRAM,SESSION_FINALIZED,session_saved,137
P-01X,1778419031310,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-01X,1778419061306,FACEBOOK,SESSION_FINALIZED,session_saved,130
P-09X,1778419226673,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-09X,1778419256669,FACEBOOK,SESSION_FINALIZED,session_saved,134
P-17X,1778419371278,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-17X,1778419401274,FACEBOOK,SESSION_FINALIZED,session_saved,138
P-10Y,1778419512000,,SERVICE_STARTED,service_connected,
P-10Y,1778419514300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-29X,1778419574000,,SERVICE_STARTED,service_connected,
P-29X,1778419576300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-25X,1778419584378,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-25X,1778419614374,FACEBOOK,SESSION_FINALIZED,session_saved,135
P-07X,1778419762000,,SERVICE_STARTED,service_connected,
P-07X,1778419764300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-08Y,1778419881000,,SERVICE_STARTED,service_connected,
P-08Y,1778419883300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-29X,1778419936710,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-29X,1778419966706,TIKTOK,SESSION_FINALIZED,session_saved,140
P-10Y,1778420668131,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-10Y,1778420698127,TIKTOK,SESSION_FINALIZED,session_saved,139
P-08Y,1778420882844,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-11X,1778420900121,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1778420912840,TIKTOK,SESSION_FINALIZED,session_saved,133
P-11X,1778420930099,TIKTOK,HIGH_OOV,sentiment_unreliable,136
P-11X,1778420930117,TIKTOK,SESSION_FINALIZED,session_saved,136
P-17X,1778420973000,,SERVICE_STARTED,service_connected,
P-17X,1778420975300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-38Y,1778421230000,,SERVICE_STARTED,service_connected,
P-38Y,1778421232300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-06Y,1778421667000,,SERVICE_STARTED,service_connected,
P-06Y,1778421669300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-38Y,1778421693686,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-38Y,1778421723682,TIKTOK,SESSION_FINALIZED,session_saved,144
P-17X,1778421812807,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-17X,1778421842803,INSTAGRAM,SESSION_FINALIZED,session_saved,143
P-07X,1778421941000,,SERVICE_STARTED,service_connected,
P-07X,1778421943300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-25X,1778422185000,,SERVICE_STARTED,service_connected,
P-25X,1778422187300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-08Y,1778422278420,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1778422308416,TIKTOK,SESSION_FINALIZED,session_saved,142
P-07X,1778422354215,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-07X,1778422384211,INSTAGRAM,SESSION_FINALIZED,session_saved,141
P-08Y,1778422432000,,SERVICE_STARTED,service_connected,
P-08Y,1778422434300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-03X,1778422539000,,SERVICE_STARTED,service_connected,
P-03X,1778422541300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-28Y,1778422636000,,SERVICE_STARTED,service_connected,
P-28Y,1778422638300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-06Y,1778422752000,,SERVICE_STARTED,service_connected,
P-06Y,1778422754300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-12Y,1778423049000,,SERVICE_STARTED,service_connected,
P-12Y,1778423051300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-04Y,1778423455000,,SERVICE_STARTED,service_connected,
P-04Y,1778423457300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-25X,1778423742985,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-25X,1778423772981,TIKTOK,SESSION_FINALIZED,session_saved,147
P-07X,1778423862186,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-07X,1778423892182,TIKTOK,SESSION_FINALIZED,session_saved,146
P-03X,1778423936681,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-28Y,1778423942566,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-03X,1778423966677,INSTAGRAM,SESSION_FINALIZED,session_saved,149
P-28Y,1778423972562,TIKTOK,SESSION_FINALIZED,session_saved,150
P-08Y,1778424089858,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1778424119854,INSTAGRAM,SESSION_FINALIZED,session_saved,148
P-12Y,1778424254371,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-12Y,1778424284349,INSTAGRAM,HIGH_OOV,sentiment_unreliable,152
P-12Y,1778424284367,INSTAGRAM,SESSION_FINALIZED,session_saved,152
P-09X,1778424337000,,SERVICE_STARTED,service_connected,
P-09X,1778424339300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-20Y,1778424385000,,SERVICE_STARTED,service_connected,
P-20Y,1778424387300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-38Y,1778424646000,,SERVICE_STARTED,service_connected,
P-38Y,1778424648300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-38Y,1778424807769,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-38Y,1778424837765,FACEBOOK,SESSION_FINALIZED,session_saved,156
P-06Y,1778424877522,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-06Y,1778424907518,TIKTOK,SESSION_FINALIZED,session_saved,151
P-20Y,1778424958293,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-20Y,1778424988289,TIKTOK,SESSION_FINALIZED,session_saved,155
P-09X,1778425252684,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-09X,1778425282680,INSTAGRAM,SESSION_FINALIZED,session_saved,154
P-06Y,1778425742271,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-06Y,1778425772267,TIKTOK,SESSION_FINALIZED,session_saved,145
P-04Y,1778426008650,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-04Y,1778426038646,TIKTOK,SESSION_FINALIZED,session_saved,153
P-12Y,1778454488000,,SERVICE_STARTED,service_connected,
P-12Y,1778454490300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-02Y,1778455808000,,SERVICE_STARTED,service_connected,
P-02Y,1778455810300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-14Y,1778456247000,,SERVICE_STARTED,service_connected,
P-14Y,1778456249300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-12Y,1778456441851,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-12Y,1778456471847,FACEBOOK,SESSION_FINALIZED,session_saved,157
P-25X,1778456704000,,SERVICE_STARTED,service_connected,
P-25X,1778456706300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-38Y,1778456903000,,SERVICE_STARTED,service_connected,
P-38Y,1778456905300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-25X,1778457249551,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-25X,1778457279529,INSTAGRAM,HIGH_OOV,sentiment_unreliable,160
